,State Code,County Code,Latitude,Longitude,Date Local,State Name,County Name,City Name,AQI NO2,1st Max Value NO2,1st Max Hour NO2,Arithmetic Mean NO2
1084,4,13,33.36985,-112.62068,2022-01-24,Arizona,Maricopa,Buckeye,17,18.0,22,11.0
1086,4,13,33.36985,-112.62068,2022-01-26,Arizona,Maricopa,Buckeye,18,19.0,20,9.125
1087,4,13,33.36985,-112.62068,2022-01-27,Arizona,Maricopa,Buckeye,30,32.0,18,12.5
1088,4,13,33.36985,-112.62068,2022-01-28,Arizona,Maricopa,Buckeye,16,17.0,20,5.125
1090,4,13,33.36985,-112.62068,2022-01-30,Arizona,Maricopa,Buckeye,21,22.0,20,7.916667
1091,4,13,33.36985,-112.62068,2022-01-31,Arizona,Maricopa,Buckeye,26,28.0,18,15.666667
1092,4,13,33.36985,-112.62068,2022-02-01,Arizona,Maricopa,Buckeye,24,25.0,16,16.681818
1094,4,13,33.36985,-112.62068,2022-02-03,Arizona,Maricopa,Buckeye,25,26.0,19,8.875
1095,4,13,33.36985,-112.62068,2022-02-04,Arizona,Maricopa,Buckeye,22,23.0,10,10.625
1096,4,13,33.36985,-112.62068,2022-02-05,Arizona,Maricopa,Buckeye,19,20.0,20,8.375
1098,4,13,33.36985,-112.62068,2022-02-07,Arizona,Maricopa,Buckeye,26,28.0,20,10.75
1099,4,13,33.36985,-112.62068,2022-02-08,Arizona,Maricopa,Buckeye,27,29.0,18,12.25
1100,4,13,33.36985,-112.62068,2022-02-09,Arizona,Maricopa,Buckeye,24,25.0,7,14.5
1102,4,13,33.36985,-112.62068,2022-02-11,Arizona,Maricopa,Buckeye,31,33.0,19,14.625
1103,4,13,33.36985,-112.62068,2022-02-12,Arizona,Maricopa,Buckeye,22,23.0,7,12.25
1104,4,13,33.36985,-112.62068,2022-02-13,Arizona,Maricopa,Buckeye,18,19.0,22,8.958333
1106,4,13,33.36985,-112.62068,2022-02-15,Arizona,Maricopa,Buckeye,21,22.0,6,8.5
1107,4,13,33.36985,-112.62068,2022-02-16,Arizona,Maricopa,Buckeye,17,18.0,7,6.041667
1108,4,13,33.36985,-112.62068,2022-02-17,Arizona,Maricopa,Buckeye,21,22.0,22,9.208333
1110,4,13,33.36985,-112.62068,2022-02-19,Arizona,Maricopa,Buckeye,23,24.0,20,11.583333
1111,4,13,33.36985,-112.62068,2022-02-20,Arizona,Maricopa,Buckeye,11,12.0,19,7.583333
1113,4,13,33.36985,-112.62068,2022-02-22,Arizona,Maricopa,Buckeye,12,13.0,20,3.909091
1114,4,13,33.36985,-112.62068,2022-02-23,Arizona,Maricopa,Buckeye,8,9.0,23,4.0
1115,4,13,33.36985,-112.62068,2022-02-24,Arizona,Maricopa,Buckeye,27,29.0,19,10.0
1117,4,13,33.36985,-112.62068,2022-02-26,Arizona,Maricopa,Buckeye,23,24.0,19,8.333333
1118,4,13,33.36985,-112.62068,2022-02-27,Arizona,Maricopa,Buckeye,18,19.0,19,8.25
1119,4,13,33.36985,-112.62068,2022-02-28,Arizona,Maricopa,Buckeye,24,25.0,18,13.791667
1121,4,13,33.36985,-112.62068,2022-03-02,Arizona,Maricopa,Buckeye,25,27.0,19,14.416667
1122,4,13,33.36985,-112.62068,2022-03-03,Arizona,Maricopa,Buckeye,19,20.0,9,10.041667
1123,4,13,33.36985,-112.62068,2022-03-04,Arizona,Maricopa,Buckeye,14,15.0,1,4.541667
1125,4,13,33.36985,-112.62068,2022-03-06,Arizona,Maricopa,Buckeye,8,9.0,3,3.416667
1126,4,13,33.36985,-112.62068,2022-03-07,Arizona,Maricopa,Buckeye,15,16.0,5,7.45
1127,4,13,33.36985,-112.62068,2022-03-08,Arizona,Maricopa,Buckeye,23,24.0,19,8.166667
1129,4,13,33.36985,-112.62068,2022-03-10,Arizona,Maricopa,Buckeye,19,20.0,5,7.363636
1130,4,13,33.36985,-112.62068,2022-03-11,Arizona,Maricopa,Buckeye,25,27.0,19,6.0
1131,4,13,33.36985,-112.62068,2022-03-12,Arizona,Maricopa,Buckeye,16,17.0,19,8.25
1133,4,13,33.36985,-112.62068,2022-03-14,Arizona,Maricopa,Buckeye,25,27.0,21,11.458333
1134,4,13,33.36985,-112.62068,2022-03-15,Arizona,Maricopa,Buckeye,41,43.0,20,17.368421
1135,4,13,33.36985,-112.62068,2022-03-16,Arizona,Maricopa,Buckeye,24,25.0,0,10.125
1136,4,13,33.36985,-112.62068,2022-03-17,Arizona,Maricopa,Buckeye,18,19.0,20,8.541667
1137,4,13,33.36985,-112.62068,2022-03-18,Arizona,Maricopa,Buckeye,21,22.0,5,10.416667
1138,4,13,33.36985,-112.62068,2022-03-19,Arizona,Maricopa,Buckeye,16,17.0,20,8.166667
1140,4,13,33.36985,-112.62068,2022-03-21,Arizona,Maricopa,Buckeye,8,8.0,0,3.130435
1141,4,13,33.36985,-112.62068,2022-03-22,Arizona,Maricopa,Buckeye,22,23.0,7,5.708333
1142,4,13,33.36985,-112.62068,2022-03-23,Arizona,Maricopa,Buckeye,24,25.0,19,4.833333
1144,4,13,33.36985,-112.62068,2022-03-25,Arizona,Maricopa,Buckeye,29,31.0,20,15.25
1145,4,13,33.36985,-112.62068,2022-03-26,Arizona,Maricopa,Buckeye,18,19.0,0,12.0
1146,4,13,33.36985,-112.62068,2022-03-27,Arizona,Maricopa,Buckeye,12,13.0,3,6.0
1148,4,13,33.36985,-112.62068,2022-03-29,Arizona,Maricopa,Buckeye,16,17.0,20,6.583333
1149,4,13,33.36985,-112.62068,2022-03-30,Arizona,Maricopa,Buckeye,17,18.0,7,8.0
1150,4,13,33.36985,-112.62068,2022-03-31,Arizona,Maricopa,Buckeye,19,20.0,21,8.375
1152,4,13,33.36985,-112.62068,2022-04-02,Arizona,Maricopa,Buckeye,10,11.0,1,5.625
1153,4,13,33.36985,-112.62068,2022-04-03,Arizona,Maricopa,Buckeye,8,9.0,23,3.708333
1154,4,13,33.36985,-112.62068,2022-04-04,Arizona,Maricopa,Buckeye,15,16.0,5,5.333333
1156,4,13,33.36985,-112.62068,2022-04-06,Arizona,Maricopa,Buckeye,21,22.0,6,6.541667
1157,4,13,33.36985,-112.62068,2022-04-07,Arizona,Maricopa,Buckeye,20,21.0,19,2.875
1158,4,13,33.36985,-112.62068,2022-04-08,Arizona,Maricopa,Buckeye,25,27.0,19,9.458333
1160,4,13,33.36985,-112.62068,2022-04-10,Arizona,Maricopa,Buckeye,7,7.0,1,2.5
1161,4,13,33.36985,-112.62068,2022-04-11,Arizona,Maricopa,Buckeye,10,11.0,6,2.875
1162,4,13,33.36985,-112.62068,2022-04-12,Arizona,Maricopa,Buckeye,12,13.0,23,4.047619
1166,4,13,33.36985,-112.62068,2022-04-16,Arizona,Maricopa,Buckeye,11,12.0,6,4.333333
1167,4,13,33.36985,-112.62068,2022-04-17,Arizona,Maricopa,Buckeye,21,22.0,22,5.0
1168,4,13,33.36985,-112.62068,2022-04-18,Arizona,Maricopa,Buckeye,16,17.0,6,7.75
1169,4,13,33.36985,-112.62068,2022-04-19,Arizona,Maricopa,Buckeye,19,20.0,6,7.909091
1170,4,13,33.36985,-112.62068,2022-04-20,Arizona,Maricopa,Buckeye,10,11.0,4,3.916667
1172,4,13,33.36985,-112.62068,2022-04-22,Arizona,Maricopa,Buckeye,7,7.0,23,2.166667
1173,4,13,33.36985,-112.62068,2022-04-23,Arizona,Maricopa,Buckeye,7,7.0,0,3.875
1174,4,13,33.36985,-112.62068,2022-04-24,Arizona,Maricopa,Buckeye,12,13.0,7,4.333333
1175,4,13,33.36985,-112.62068,2022-04-25,Arizona,Maricopa,Buckeye,19,20.0,21,8.708333
1176,4,13,33.36985,-112.62068,2022-04-26,Arizona,Maricopa,Buckeye,19,20.0,19,10.894737
1177,4,13,33.36985,-112.62068,2022-04-27,Arizona,Maricopa,Buckeye,19,20.0,6,8.25
1179,4,13,33.36985,-112.62068,2022-04-29,Arizona,Maricopa,Buckeye,17,18.0,6,6.458333
1180,4,13,33.36985,-112.62068,2022-04-30,Arizona,Maricopa,Buckeye,18,19.0,3,8.791667
1181,4,13,33.36985,-112.62068,2022-05-01,Arizona,Maricopa,Buckeye,16,17.0,1,4.041667
1182,4,13,33.36985,-112.62068,2022-05-02,Arizona,Maricopa,Buckeye,19,20.0,6,7.095238
1183,4,13,33.36985,-112.62068,2022-05-03,Arizona,Maricopa,Buckeye,21,22.0,5,6.375
1184,4,13,33.36985,-112.62068,2022-05-04,Arizona,Maricopa,Buckeye,19,20.0,5,6.916667
1186,4,13,33.36985,-112.62068,2022-05-06,Arizona,Maricopa,Buckeye,20,21.0,7,8.916667
1187,4,13,33.36985,-112.62068,2022-05-07,Arizona,Maricopa,Buckeye,16,17.0,0,5.625
1188,4,13,33.36985,-112.62068,2022-05-08,Arizona,Maricopa,Buckeye,7,7.0,4,2.75
1189,4,13,33.36985,-112.62068,2022-05-09,Arizona,Maricopa,Buckeye,14,15.0,6,3.916667
1190,4,13,33.36985,-112.62068,2022-05-10,Arizona,Maricopa,Buckeye,21,22.0,5,8.052632
1191,4,13,33.36985,-112.62068,2022-05-11,Arizona,Maricopa,Buckeye,16,17.0,5,6.416667
1193,4,13,33.36985,-112.62068,2022-05-13,Arizona,Maricopa,Buckeye,17,18.0,20,10.583333
1194,4,13,33.36985,-112.62068,2022-05-14,Arizona,Maricopa,Buckeye,16,17.0,23,8.695652
1195,4,13,33.36985,-112.62068,2022-05-15,Arizona,Maricopa,Buckeye,24,25.0,21,6.875
1197,4,13,33.36985,-112.62068,2022-05-17,Arizona,Maricopa,Buckeye,17,18.0,5,7.041667
1198,4,13,33.36985,-112.62068,2022-05-18,Arizona,Maricopa,Buckeye,14,15.0,4,6.375
1199,4,13,33.36985,-112.62068,2022-05-19,Arizona,Maricopa,Buckeye,26,28.0,5,7.375
1201,4,13,33.36985,-112.62068,2022-05-21,Arizona,Maricopa,Buckeye,11,12.0,6,3.708333
1202,4,13,33.36985,-112.62068,2022-05-22,Arizona,Maricopa,Buckeye,8,9.0,6,3.791667
1203,4,13,33.36985,-112.62068,2022-05-23,Arizona,Maricopa,Buckeye,18,19.0,6,6.363636
1205,4,13,33.36985,-112.62068,2022-05-25,Arizona,Maricopa,Buckeye,23,24.0,5,7.166667
1206,4,13,33.36985,-112.62068,2022-05-26,Arizona,Maricopa,Buckeye,19,20.0,5,7.166667
1207,4,13,33.36985,-112.62068,2022-05-27,Arizona,Maricopa,Buckeye,18,19.0,5,6.75
1209,4,13,33.36985,-112.62068,2022-05-29,Arizona,Maricopa,Buckeye,5,5.0,6,2.75
1210,4,13,33.36985,-112.62068,2022-05-30,Arizona,Maricopa,Buckeye,10,11.0,22,3.375
1211,4,13,33.36985,-112.62068,2022-05-31,Arizona,Maricopa,Buckeye,19,20.0,23,6.608696
1213,4,13,33.36985,-112.62068,2022-06-02,Arizona,Maricopa,Buckeye,21,22.0,7,9.458333
1214,4,13,33.36985,-112.62068,2022-06-03,Arizona,Maricopa,Buckeye,16,17.0,5,7.333333
1215,4,13,33.36985,-112.62068,2022-06-04,Arizona,Maricopa,Buckeye,9,10.0,3,4.625
1217,4,13,33.36985,-112.62068,2022-06-06,Arizona,Maricopa,Buckeye,12,13.0,5,5.291667
1218,4,13,33.36985,-112.62068,2022-06-07,Arizona,Maricopa,Buckeye,14,15.0,5,6.0
1219,4,13,33.36985,-112.62068,2022-06-08,Arizona,Maricopa,Buckeye,18,19.0,5,6.291667
1221,4,13,33.36985,-112.62068,2022-06-10,Arizona,Maricopa,Buckeye,16,17.0,0,6.583333
1222,4,13,33.36985,-112.62068,2022-06-11,Arizona,Maricopa,Buckeye,12,13.0,5,5.291667
1223,4,13,33.36985,-112.62068,2022-06-12,Arizona,Maricopa,Buckeye,7,7.0,2,3.041667
1225,4,13,33.36985,-112.62068,2022-06-14,Arizona,Maricopa,Buckeye,15,16.0,6,5.458333
1226,4,13,33.36985,-112.62068,2022-06-15,Arizona,Maricopa,Buckeye,25,26.0,20,10.083333
1227,4,13,33.36985,-112.62068,2022-06-16,Arizona,Maricopa,Buckeye,18,19.0,7,7.875
1229,4,13,33.36985,-112.62068,2022-06-18,Arizona,Maricopa,Buckeye,12,13.0,4,4.625
1230,4,13,33.36985,-112.62068,2022-06-19,Arizona,Maricopa,Buckeye,8,9.0,5,3.541667
1231,4,13,33.36985,-112.62068,2022-06-20,Arizona,Maricopa,Buckeye,17,18.0,5,7.291667
1233,4,13,33.36985,-112.62068,2022-06-22,Arizona,Maricopa,Buckeye,21,22.0,22,5.75
1234,4,13,33.36985,-112.62068,2022-06-23,Arizona,Maricopa,Buckeye,15,16.0,6,5.5
1235,4,13,33.36985,-112.62068,2022-06-24,Arizona,Maricopa,Buckeye,9,10.0,1,4.375
1237,4,13,33.36985,-112.62068,2022-06-26,Arizona,Maricopa,Buckeye,9,10.0,1,4.173913
1238,4,13,33.36985,-112.62068,2022-06-27,Arizona,Maricopa,Buckeye,15,16.0,20,8.772727
1239,4,13,33.36985,-112.62068,2022-06-28,Arizona,Maricopa,Buckeye,19,20.0,0,8.291667
1241,4,13,33.36985,-112.62068,2022-06-30,Arizona,Maricopa,Buckeye,16,17.0,6,5.25
1242,4,13,33.36985,-112.62068,2022-07-01,Arizona,Maricopa,Buckeye,10,11.0,5,4.375
1243,4,13,33.36985,-112.62068,2022-07-02,Arizona,Maricopa,Buckeye,14,15.0,21,4.791667
1245,4,13,33.36985,-112.62068,2022-07-04,Arizona,Maricopa,Buckeye,8,9.0,5,3.5
1246,4,13,33.36985,-112.62068,2022-07-05,Arizona,Maricopa,Buckeye,15,16.0,6,4.75
1247,4,13,33.36985,-112.62068,2022-07-06,Arizona,Maricopa,Buckeye,19,20.0,5,7.47619
1249,4,13,33.36985,-112.62068,2022-07-08,Arizona,Maricopa,Buckeye,14,15.0,6,5.833333
1250,4,13,33.36985,-112.62068,2022-07-09,Arizona,Maricopa,Buckeye,12,13.0,2,5.625
1251,4,13,33.36985,-112.62068,2022-07-10,Arizona,Maricopa,Buckeye,7,7.0,23,3.125
1253,4,13,33.36985,-112.62068,2022-07-12,Arizona,Maricopa,Buckeye,13,14.0,6,4.666667
1254,4,13,33.36985,-112.62068,2022-07-13,Arizona,Maricopa,Buckeye,11,12.0,5,5.333333
1255,4,13,33.36985,-112.62068,2022-07-14,Arizona,Maricopa,Buckeye,11,12.0,6,4.291667
1257,4,13,33.36985,-112.62068,2022-07-16,Arizona,Maricopa,Buckeye,17,18.0,6,5.583333
1258,4,13,33.36985,-112.62068,2022-07-17,Arizona,Maricopa,Buckeye,11,12.0,4,5.916667
1259,4,13,33.36985,-112.62068,2022-07-18,Arizona,Maricopa,Buckeye,15,16.0,6,7.041667
1261,4,13,33.36985,-112.62068,2022-07-20,Arizona,Maricopa,Buckeye,10,11.0,6,4.916667
1262,4,13,33.36985,-112.62068,2022-07-21,Arizona,Maricopa,Buckeye,12,13.0,4,5.333333
1263,4,13,33.36985,-112.62068,2022-07-22,Arizona,Maricopa,Buckeye,17,18.0,6,6.708333
1264,4,13,33.36985,-112.62068,2022-07-23,Arizona,Maricopa,Buckeye,17,18.0,20,4.125
1265,4,13,33.36985,-112.62068,2022-07-24,Arizona,Maricopa,Buckeye,5,5.0,6,2.791667
1267,4,13,33.36985,-112.62068,2022-07-26,Arizona,Maricopa,Buckeye,13,14.0,21,5.041667
1268,4,13,33.36985,-112.62068,2022-07-27,Arizona,Maricopa,Buckeye,15,16.0,3,8.083333
1269,4,13,33.36985,-112.62068,2022-07-28,Arizona,Maricopa,Buckeye,10,11.0,0,5.666667
1271,4,13,33.36985,-112.62068,2022-07-30,Arizona,Maricopa,Buckeye,11,12.0,0,5.458333
1272,4,13,33.36985,-112.62068,2022-07-31,Arizona,Maricopa,Buckeye,9,10.0,22,4.291667
1273,4,13,33.36985,-112.62068,2022-08-01,Arizona,Maricopa,Buckeye,8,9.0,6,4.791667
1275,4,13,33.36985,-112.62068,2022-08-03,Arizona,Maricopa,Buckeye,13,14.0,5,6.0
1276,4,13,33.36985,-112.62068,2022-08-04,Arizona,Maricopa,Buckeye,18,19.0,23,6.583333
1277,4,13,33.36985,-112.62068,2022-08-05,Arizona,Maricopa,Buckeye,17,18.0,21,9.75
1279,4,13,33.36985,-112.62068,2022-08-07,Arizona,Maricopa,Buckeye,13,14.0,0,3.75
1280,4,13,33.36985,-112.62068,2022-08-08,Arizona,Maricopa,Buckeye,12,13.0,6,5.272727
1281,4,13,33.36985,-112.62068,2022-08-09,Arizona,Maricopa,Buckeye,11,12.0,19,5.458333
1283,4,13,33.36985,-112.62068,2022-08-11,Arizona,Maricopa,Buckeye,16,17.0,21,6.166667
1284,4,13,33.36985,-112.62068,2022-08-12,Arizona,Maricopa,Buckeye,10,11.0,4,5.208333
1285,4,13,33.36985,-112.62068,2022-08-13,Arizona,Maricopa,Buckeye,8,8.0,6,3.875
1287,4,13,33.36985,-112.62068,2022-08-15,Arizona,Maricopa,Buckeye,13,14.0,22,6.0
1288,4,13,33.36985,-112.62068,2022-08-16,Arizona,Maricopa,Buckeye,15,16.0,1,8.6
1289,4,13,33.36985,-112.62068,2022-08-17,Arizona,Maricopa,Buckeye,18,19.0,5,6.791667
1291,4,13,33.36985,-112.62068,2022-08-19,Arizona,Maricopa,Buckeye,8,9.0,6,4.125
1292,4,13,33.36985,-112.62068,2022-08-20,Arizona,Maricopa,Buckeye,9,10.0,6,3.916667
1293,4,13,33.36985,-112.62068,2022-08-21,Arizona,Maricopa,Buckeye,6,6.0,22,3.291667
1295,4,13,33.36985,-112.62068,2022-08-23,Arizona,Maricopa,Buckeye,18,19.0,7,6.375
1296,4,13,33.36985,-112.62068,2022-08-24,Arizona,Maricopa,Buckeye,9,10.0,19,4.625
1297,4,13,33.36985,-112.62068,2022-08-25,Arizona,Maricopa,Buckeye,11,12.0,6,5.136364
1299,4,13,33.36985,-112.62068,2022-08-27,Arizona,Maricopa,Buckeye,9,10.0,2,4.625
1300,4,13,33.36985,-112.62068,2022-08-28,Arizona,Maricopa,Buckeye,13,14.0,21,4.75
1301,4,13,33.36985,-112.62068,2022-08-29,Arizona,Maricopa,Buckeye,13,14.0,6,6.166667
1303,4,13,33.36985,-112.62068,2022-08-31,Arizona,Maricopa,Buckeye,17,18.0,19,6.041667
1304,4,13,33.36985,-112.62068,2022-09-01,Arizona,Maricopa,Buckeye,20,21.0,20,7.166667
1305,4,13,33.36985,-112.62068,2022-09-02,Arizona,Maricopa,Buckeye,16,17.0,6,4.916667
1307,4,13,33.36985,-112.62068,2022-09-04,Arizona,Maricopa,Buckeye,13,14.0,0,5.458333
1308,4,13,33.36985,-112.62068,2022-09-05,Arizona,Maricopa,Buckeye,21,22.0,22,7.041667
1309,4,13,33.36985,-112.62068,2022-09-06,Arizona,Maricopa,Buckeye,17,18.0,0,8.833333
1310,4,13,33.36985,-112.62068,2022-09-07,Arizona,Maricopa,Buckeye,16,17.0,5,6.913043
1311,4,13,33.36985,-112.62068,2022-09-08,Arizona,Maricopa,Buckeye,10,11.0,6,4.75
1312,4,13,33.36985,-112.62068,2022-09-09,Arizona,Maricopa,Buckeye,16,17.0,5,6.166667
1314,4,13,33.36985,-112.62068,2022-09-11,Arizona,Maricopa,Buckeye,14,15.0,0,6.541667
1315,4,13,33.36985,-112.62068,2022-09-12,Arizona,Maricopa,Buckeye,13,14.0,19,5.75
1316,4,13,33.36985,-112.62068,2022-09-13,Arizona,Maricopa,Buckeye,12,13.0,19,6.952381
1317,4,13,33.36985,-112.62068,2022-09-14,Arizona,Maricopa,Buckeye,16,17.0,5,6.916667
1318,4,13,33.36985,-112.62068,2022-09-15,Arizona,Maricopa,Buckeye,14,15.0,6,7.291667
1319,4,13,33.36985,-112.62068,2022-09-16,Arizona,Maricopa,Buckeye,21,22.0,19,8.958333
1321,4,13,33.36985,-112.62068,2022-09-18,Arizona,Maricopa,Buckeye,15,16.0,21,6.541667
